PacketRecordID,TestDayCode,TestRound,Distance_m,Direction,Azimuth_deg,PacketSequence,Received,RSSI_dBm,SNR_dB,ObstructionClass,GatewaySiteCode,TransmitterSiteCode,SourceSentinelValue,SignalMetricValid
LORA_200M_NE_069,DAY_01,1,200,NE,45,69,1,-123.1,1,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_070,DAY_01,1,200,NE,45,70,1,-123.4,0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_071,DAY_01,1,200,NE,45,71,1,-123,-0.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_072,DAY_01,1,200,NE,45,72,1,-129.5,0.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_073,DAY_01,1,200,NE,45,73,1,-126.8,2.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_074,DAY_01,1,200,NE,45,74,1,-130,0.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_075,DAY_01,1,200,NE,45,75,1,-129.9,0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_076,DAY_01,1,200,NE,45,76,1,-120.4,2.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_077,DAY_01,1,200,NE,45,77,1,-120.6,0.9,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_078,DAY_01,1,200,NE,45,78,1,-127.8,2.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_079,DAY_01,1,200,NE,45,79,1,-123.8,-0.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_080,DAY_01,1,200,NE,45,80,1,-129.9,1.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_081,DAY_01,1,200,NE,45,81,1,-122.5,0.4,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_082,DAY_01,1,200,NE,45,82,1,-126.5,2.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_083,DAY_01,1,200,NE,45,83,1,-120.7,1.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_084,DAY_01,1,200,NE,45,84,1,-119.1,0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_085,DAY_01,1,200,NE,45,85,1,-132.5,0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_086,DAY_01,1,200,NE,45,86,1,-123.2,-0.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_087,DAY_01,1,200,NE,45,87,1,-123,-0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_088,DAY_01,1,200,NE,45,88,1,-128.9,-0.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_089,DAY_01,1,200,NE,45,89,1,-125.2,-0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_090,DAY_01,1,200,NE,45,90,1,-125.8,-0.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_091,DAY_01,1,200,NE,45,91,1,-124.7,1.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_092,DAY_01,1,200,NE,45,92,1,-127.3,-1.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_093,DAY_01,1,200,NE,45,93,0,,,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,91,0
LORA_200M_NE_094,DAY_01,1,200,NE,45,94,1,-121,-0.9,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_095,DAY_01,1,200,NE,45,95,1,-120.6,0.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_096,DAY_01,1,200,NE,45,96,1,-121.5,1.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_097,DAY_01,1,200,NE,45,97,1,-131.3,2.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_098,DAY_01,1,200,NE,45,98,1,-129.6,-1.9,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_NE_099,DAY_01,1,200,NE,45,99,0,,,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,91,0
LORA_200M_NE_100,DAY_01,1,200,NE,45,100,1,-128.3,-0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_NE,,1
LORA_200M_E_001,DAY_01,1,200,E,90,1,1,-126.7,-0.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_002,DAY_01,1,200,E,90,2,1,-132.5,-0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_003,DAY_01,1,200,E,90,3,1,-127.5,0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_004,DAY_01,1,200,E,90,4,1,-129.8,0.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_005,DAY_01,1,200,E,90,5,1,-127.6,1.9,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_006,DAY_01,1,200,E,90,6,1,-129.1,0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_007,DAY_01,1,200,E,90,7,1,-130.9,1.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_008,DAY_01,1,200,E,90,8,1,-124.7,0.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_009,DAY_01,1,200,E,90,9,1,-127.9,-2.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_010,DAY_01,1,200,E,90,10,1,-127.5,-0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_011,DAY_01,1,200,E,90,11,1,-123.3,0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_012,DAY_01,1,200,E,90,12,1,-125.6,-0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_013,DAY_01,1,200,E,90,13,1,-131.8,-0.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_014,DAY_01,1,200,E,90,14,1,-122.1,0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_015,DAY_01,1,200,E,90,15,1,-121.8,-0.9,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_016,DAY_01,1,200,E,90,16,1,-130.6,0.4,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_017,DAY_01,1,200,E,90,17,0,,,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,91,0
LORA_200M_E_018,DAY_01,1,200,E,90,18,1,-124.5,-1.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_019,DAY_01,1,200,E,90,19,1,-123.8,-0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_020,DAY_01,1,200,E,90,20,1,-126.9,0.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_021,DAY_01,1,200,E,90,21,1,-129.2,-0.9,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_022,DAY_01,1,200,E,90,22,1,-123.1,0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_023,DAY_01,1,200,E,90,23,1,-129,-0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_024,DAY_01,1,200,E,90,24,1,-121.5,-0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_025,DAY_01,1,200,E,90,25,1,-127.3,-2.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_026,DAY_01,1,200,E,90,26,1,-128.6,-0.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_027,DAY_01,1,200,E,90,27,1,-125.3,0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_028,DAY_01,1,200,E,90,28,1,-126.6,-1.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_029,DAY_01,1,200,E,90,29,1,-124.1,1.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_030,DAY_01,1,200,E,90,30,1,-125.2,0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_031,DAY_01,1,200,E,90,31,1,-125.6,0,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_032,DAY_01,1,200,E,90,32,1,-129.3,0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_033,DAY_01,1,200,E,90,33,1,-121.3,-1.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_034,DAY_01,1,200,E,90,34,1,-124.5,0.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_035,DAY_01,1,200,E,90,35,1,-131.4,-0.9,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_036,DAY_01,1,200,E,90,36,1,-125.6,0.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_037,DAY_01,1,200,E,90,37,1,-131.2,1.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_038,DAY_01,1,200,E,90,38,1,-129.3,0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_039,DAY_01,1,200,E,90,39,1,-120.2,1.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_040,DAY_01,1,200,E,90,40,1,-128,-0.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_041,DAY_01,1,200,E,90,41,1,-128.8,0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_042,DAY_01,1,200,E,90,42,1,-126.9,-1.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_043,DAY_01,1,200,E,90,43,1,-125.4,2.9,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_044,DAY_01,1,200,E,90,44,1,-130.2,-0.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_045,DAY_01,1,200,E,90,45,1,-130.2,1.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_046,DAY_01,1,200,E,90,46,1,-120.1,1.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_047,DAY_01,1,200,E,90,47,1,-128,1.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_048,DAY_01,1,200,E,90,48,1,-131.9,0.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_049,DAY_01,1,200,E,90,49,1,-124.5,0.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_050,DAY_01,1,200,E,90,50,1,-125.3,1.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_051,DAY_01,1,200,E,90,51,1,-128.7,0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_052,DAY_01,1,200,E,90,52,1,-123.2,0.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_053,DAY_01,1,200,E,90,53,1,-122.3,0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_054,DAY_01,1,200,E,90,54,1,-128.7,-1.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_055,DAY_01,1,200,E,90,55,1,-125.8,-1.4,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_056,DAY_01,1,200,E,90,56,1,-126.9,-1.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_057,DAY_01,1,200,E,90,57,1,-128.2,-2.4,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_058,DAY_01,1,200,E,90,58,1,-125.9,0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_059,DAY_01,1,200,E,90,59,1,-123.3,0.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_060,DAY_01,1,200,E,90,60,1,-132.1,0.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_061,DAY_01,1,200,E,90,61,1,-128.4,0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_062,DAY_01,1,200,E,90,62,1,-126.3,0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_063,DAY_01,1,200,E,90,63,0,,,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,91,0
LORA_200M_E_064,DAY_01,1,200,E,90,64,1,-121.3,2,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_065,DAY_01,1,200,E,90,65,1,-129.1,1.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_066,DAY_01,1,200,E,90,66,1,-125.9,1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_067,DAY_01,1,200,E,90,67,1,-131.2,1.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_068,DAY_01,1,200,E,90,68,1,-129.9,-1.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_069,DAY_01,1,200,E,90,69,1,-128,-0.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_070,DAY_01,1,200,E,90,70,1,-126.3,-1.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_071,DAY_01,1,200,E,90,71,1,-129.3,-1.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_072,DAY_01,1,200,E,90,72,1,-128.3,0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_073,DAY_01,1,200,E,90,73,1,-125.2,-0.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_074,DAY_01,1,200,E,90,74,1,-129.4,0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_075,DAY_01,1,200,E,90,75,1,-129.2,2.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_076,DAY_01,1,200,E,90,76,1,-119,2.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_077,DAY_01,1,200,E,90,77,0,,,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,91,0
LORA_200M_E_078,DAY_01,1,200,E,90,78,1,-130.1,0.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_079,DAY_01,1,200,E,90,79,1,-121.9,0,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_080,DAY_01,1,200,E,90,80,1,-123.7,-1.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_081,DAY_01,1,200,E,90,81,0,,,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,91,0
LORA_200M_E_082,DAY_01,1,200,E,90,82,1,-132.5,1.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_083,DAY_01,1,200,E,90,83,1,-128.4,2.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_084,DAY_01,1,200,E,90,84,1,-124.2,-1.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_085,DAY_01,1,200,E,90,85,1,-124.3,0.6,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_086,DAY_01,1,200,E,90,86,1,-128.5,-1.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_087,DAY_01,1,200,E,90,87,1,-121.8,-1.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_088,DAY_01,1,200,E,90,88,1,-129.6,0.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_089,DAY_01,1,200,E,90,89,1,-127.4,-1.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_090,DAY_01,1,200,E,90,90,1,-128.4,1.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_091,DAY_01,1,200,E,90,91,1,-130.4,1.9,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_092,DAY_01,1,200,E,90,92,1,-123.5,-1.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_093,DAY_01,1,200,E,90,93,1,-125.9,-1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_094,DAY_01,1,200,E,90,94,1,-129.1,-0.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_095,DAY_01,1,200,E,90,95,1,-127.5,-1.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_096,DAY_01,1,200,E,90,96,1,-122.3,0,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_097,DAY_01,1,200,E,90,97,0,,,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,91,0
LORA_200M_E_098,DAY_01,1,200,E,90,98,1,-125.4,2.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_099,DAY_01,1,200,E,90,99,1,-126.3,-1.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_E_100,DAY_01,1,200,E,90,100,1,-128.4,-2.4,multiple_walls_moderate_obstruction,GW_01,TX_200M_E,,1
LORA_200M_SE_001,DAY_01,1,200,SE,135,1,1,-128,-3,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_002,DAY_01,1,200,SE,135,2,0,,,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,91,0
LORA_200M_SE_003,DAY_01,1,200,SE,135,3,1,-127.6,-1,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_004,DAY_01,1,200,SE,135,4,1,-127.8,-1.4,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_005,DAY_01,1,200,SE,135,5,1,-134.3,-1.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_006,DAY_01,1,200,SE,135,6,1,-126.2,-1.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_007,DAY_01,1,200,SE,135,7,1,-126,0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_008,DAY_01,1,200,SE,135,8,1,-126.6,0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_009,DAY_01,1,200,SE,135,9,1,-128.3,0,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_010,DAY_01,1,200,SE,135,10,1,-134.2,-1.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_011,DAY_01,1,200,SE,135,11,1,-130.9,-0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_012,DAY_01,1,200,SE,135,12,1,-132,-1.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_013,DAY_01,1,200,SE,135,13,1,-124.2,0.4,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_014,DAY_01,1,200,SE,135,14,1,-130.9,1.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_015,DAY_01,1,200,SE,135,15,1,-131.9,-0.4,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_016,DAY_01,1,200,SE,135,16,1,-123.2,0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_017,DAY_01,1,200,SE,135,17,1,-131.1,-1.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_018,DAY_01,1,200,SE,135,18,1,-126.5,0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_019,DAY_01,1,200,SE,135,19,1,-124.4,0,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_020,DAY_01,1,200,SE,135,20,1,-125,1.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_021,DAY_01,1,200,SE,135,21,1,-129.6,-0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_022,DAY_01,1,200,SE,135,22,1,-134.1,-0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_023,DAY_01,1,200,SE,135,23,1,-126,-0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_024,DAY_01,1,200,SE,135,24,1,-125.5,-3.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_025,DAY_01,1,200,SE,135,25,1,-129.8,1.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_026,DAY_01,1,200,SE,135,26,1,-130.6,0,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_027,DAY_01,1,200,SE,135,27,1,-129,-1,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_028,DAY_01,1,200,SE,135,28,1,-126.5,-0.4,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_029,DAY_01,1,200,SE,135,29,1,-129.1,-2.4,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_030,DAY_01,1,200,SE,135,30,1,-122.3,-1.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_031,DAY_01,1,200,SE,135,31,1,-125.7,0.9,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_032,DAY_01,1,200,SE,135,32,1,-132,-0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_033,DAY_01,1,200,SE,135,33,1,-126.4,2.9,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_034,DAY_01,1,200,SE,135,34,1,-129.1,1.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_035,DAY_01,1,200,SE,135,35,1,-132.4,1,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_036,DAY_01,1,200,SE,135,36,0,,,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,91,0
LORA_200M_SE_037,DAY_01,1,200,SE,135,37,1,-130.6,-0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_038,DAY_01,1,200,SE,135,38,1,-133,0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_039,DAY_01,1,200,SE,135,39,1,-129.6,-0.4,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_040,DAY_01,1,200,SE,135,40,1,-133.4,-0.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_041,DAY_01,1,200,SE,135,41,1,-133.3,0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_042,DAY_01,1,200,SE,135,42,1,-125.3,-2.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_043,DAY_01,1,200,SE,135,43,1,-128.2,1.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_044,DAY_01,1,200,SE,135,44,1,-124.8,-1.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_045,DAY_01,1,200,SE,135,45,1,-134.7,-1.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_046,DAY_01,1,200,SE,135,46,1,-124.2,0.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_047,DAY_01,1,200,SE,135,47,1,-131.7,-0.4,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_048,DAY_01,1,200,SE,135,48,1,-120.1,-2,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_049,DAY_01,1,200,SE,135,49,1,-120,1.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_050,DAY_01,1,200,SE,135,50,1,-130.3,-0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_051,DAY_01,1,200,SE,135,51,1,-127.9,-0.3,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_052,DAY_01,1,200,SE,135,52,0,,,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,91,0
LORA_200M_SE_053,DAY_01,1,200,SE,135,53,1,-130,-0.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_054,DAY_01,1,200,SE,135,54,1,-119.6,0.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_055,DAY_01,1,200,SE,135,55,0,,,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,91,0
LORA_200M_SE_056,DAY_01,1,200,SE,135,56,1,-125.1,0.8,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_057,DAY_01,1,200,SE,135,57,1,-128.8,0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_058,DAY_01,1,200,SE,135,58,1,-125,1.2,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_059,DAY_01,1,200,SE,135,59,1,-125.9,-1,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_060,DAY_01,1,200,SE,135,60,1,-131.1,0.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_061,DAY_01,1,200,SE,135,61,1,-127,-0.5,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_062,DAY_01,1,200,SE,135,62,1,-122.5,-1.1,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
LORA_200M_SE_063,DAY_01,1,200,SE,135,63,1,-123.1,-2.7,multiple_walls_moderate_obstruction,GW_01,TX_200M_SE,,1
